08/22/2022 22:54:24 MDT Started script...
08/22/2022 23:40:00 MDT Batch 20
08/22/2022 23:40:00 MDT Batch 21
08/22/2022 23:40:00 MDT Batch 22
08/22/2022 23:40:00 MDT Batch 23
08/22/2022 23:40:00 MDT Batch 24
08/22/2022 23:40:00 MDT Batch 25
08/22/2022 23:40:00 MDT Batch 26
08/22/2022 23:40:00 MDT Batch 27
08/22/2022 23:40:00 MDT Batch 28
08/22/2022 23:40:00 MDT Batch 29
08/22/2022 23:40:00 MDT Batch 30
08/22/2022 23:40:00 MDT Batch 31
08/22/2022 23:40:00 MDT Batch 32
08/22/2022 23:40:00 MDT Batch 33
08/22/2022 23:40:00 MDT Batch 34
08/22/2022 23:40:00 MDT Batch 35
08/22/2022 23:40:00 MDT Batch 36
08/22/2022 23:40:00 MDT Batch 37
08/22/2022 23:40:00 MDT Batch 38
08/22/2022 23:40:00 MDT Batch 39
08/22/2022 23:40:00 MDT Batch 40
08/22/2022 23:40:00 MDT Batch 41
08/22/2022 23:40:00 MDT Batch 42
08/22/2022 23:40:01 MDT Batch 43
08/22/2022 23:40:01 MDT Batch 44
08/22/2022 23:40:01 MDT Batch 45
08/22/2022 23:40:02 MDT EPOCH #10: TRAIN AP 0.493600, VAL AP 0.530669, TRAIN TIME 0m 1.962225s, VAL TIME 0m 1.057555s
08/22/2022 23:40:02 MDT Epoch 11
08/22/2022 23:40:02 MDT Batch 1
08/22/2022 23:40:02 MDT Batch 2
08/22/2022 23:40:02 MDT Batch 3
08/22/2022 23:40:02 MDT Batch 4
08/22/2022 23:40:02 MDT Batch 5
08/22/2022 23:40:02 MDT Batch 6
08/22/2022 23:40:02 MDT Batch 7
08/22/2022 23:40:02 MDT Batch 8
08/22/2022 23:40:02 MDT Batch 9
08/22/2022 23:40:02 MDT Batch 10
08/22/2022 23:40:02 MDT Batch 11
08/22/2022 23:40:02 MDT Batch 12
08/22/2022 23:40:02 MDT Batch 13
08/22/2022 23:40:02 MDT Batch 14
08/22/2022 23:40:02 MDT Batch 15
08/22/2022 23:40:02 MDT Batch 16
08/22/2022 23:40:02 MDT Batch 17
08/22/2022 23:40:02 MDT Batch 18
08/22/2022 23:40:02 MDT Batch 19
08/22/2022 23:40:03 MDT Batch 20
08/22/2022 23:40:03 MDT Batch 21
08/22/2022 23:40:03 MDT Batch 22
08/22/2022 23:40:03 MDT Batch 23
08/22/2022 23:40:03 MDT Batch 24
08/22/2022 23:40:03 MDT Batch 25
08/22/2022 23:40:03 MDT Batch 26
08/22/2022 23:40:03 MDT Batch 27
08/22/2022 23:40:03 MDT Batch 28
08/22/2022 23:40:03 MDT Batch 29
08/22/2022 23:40:03 MDT Batch 30
08/22/2022 23:40:03 MDT Batch 31
08/22/2022 23:40:03 MDT Batch 32
08/22/2022 23:40:03 MDT Batch 33
08/22/2022 23:40:03 MDT Batch 34
08/22/2022 23:40:03 MDT Batch 35
08/22/2022 23:40:03 MDT Batch 36
08/22/2022 23:40:03 MDT Batch 37
08/22/2022 23:40:03 MDT Batch 38
08/22/2022 23:40:03 MDT Batch 39
08/22/2022 23:40:03 MDT Batch 40
08/22/2022 23:40:03 MDT Batch 41
08/22/2022 23:40:03 MDT Batch 42
08/22/2022 23:40:04 MDT Batch 43
08/22/2022 23:40:04 MDT Batch 44
08/22/2022 23:40:04 MDT Batch 45
08/22/2022 23:40:05 MDT EPOCH #11: TRAIN AP 0.571486, VAL AP 0.493229, TRAIN TIME 0m 1.976544s, VAL TIME 0m 1.126519s
08/22/2022 23:40:05 MDT Epoch 12
08/22/2022 23:40:05 MDT Batch 1
08/22/2022 23:40:05 MDT Batch 2
08/22/2022 23:40:05 MDT Batch 3
08/22/2022 23:40:05 MDT Batch 4
08/22/2022 23:40:05 MDT Batch 5
08/22/2022 23:40:05 MDT Batch 6
08/22/2022 23:40:05 MDT Batch 7
08/22/2022 23:40:05 MDT Batch 8
08/22/2022 23:40:05 MDT Batch 9
08/22/2022 23:40:05 MDT Batch 10
08/22/2022 23:40:05 MDT Batch 11
08/22/2022 23:40:05 MDT Batch 12
08/22/2022 23:40:05 MDT Batch 13
08/22/2022 23:40:05 MDT Batch 14
08/22/2022 23:40:05 MDT Batch 15
08/22/2022 23:40:05 MDT Batch 16
08/22/2022 23:40:05 MDT Batch 17
08/22/2022 23:40:06 MDT Batch 18
08/22/2022 23:40:06 MDT Batch 19
08/22/2022 23:40:06 MDT Batch 20
08/22/2022 23:40:06 MDT Batch 21
08/22/2022 23:40:06 MDT Batch 22
08/22/2022 23:40:06 MDT Batch 23
08/22/2022 23:40:06 MDT Batch 24
08/22/2022 23:40:06 MDT Batch 25
08/22/2022 23:40:06 MDT Batch 26
08/22/2022 23:40:06 MDT Batch 27
08/22/2022 23:40:06 MDT Batch 28
08/22/2022 23:40:06 MDT Batch 29
08/22/2022 23:40:06 MDT Batch 30
08/22/2022 23:40:06 MDT Batch 31
08/22/2022 23:40:06 MDT Batch 32
08/22/2022 23:40:06 MDT Batch 33
08/22/2022 23:40:06 MDT Batch 34
08/22/2022 23:40:06 MDT Batch 35
08/22/2022 23:40:06 MDT Batch 36
08/22/2022 23:40:06 MDT Batch 37
08/22/2022 23:40:06 MDT Batch 38
08/22/2022 23:40:06 MDT Batch 39
08/22/2022 23:40:06 MDT Batch 40
08/22/2022 23:40:07 MDT Batch 41
08/22/2022 23:40:07 MDT Batch 42
08/22/2022 23:40:07 MDT Batch 43
08/22/2022 23:40:07 MDT Batch 44
08/22/2022 23:40:07 MDT Batch 45
08/22/2022 23:40:08 MDT EPOCH #12: TRAIN AP 0.481706, VAL AP 0.547382, TRAIN TIME 0m 1.949387s, VAL TIME 0m 1.051610s
08/22/2022 23:40:08 MDT Epoch 13
08/22/2022 23:40:08 MDT Batch 1
08/22/2022 23:40:08 MDT Batch 2
08/22/2022 23:40:08 MDT Batch 3
08/22/2022 23:40:08 MDT Batch 4
08/22/2022 23:40:08 MDT Batch 5
08/22/2022 23:40:08 MDT Batch 6
08/22/2022 23:40:08 MDT Batch 7
08/22/2022 23:40:08 MDT Batch 8
08/22/2022 23:40:08 MDT Batch 9
08/22/2022 23:40:08 MDT Batch 10
08/22/2022 23:40:08 MDT Batch 11
08/22/2022 23:40:08 MDT Batch 12
08/22/2022 23:40:08 MDT Batch 13
08/22/2022 23:40:08 MDT Batch 14
08/22/2022 23:40:08 MDT Batch 15
08/22/2022 23:40:08 MDT Batch 16
08/22/2022 23:40:08 MDT Batch 17
08/22/2022 23:40:09 MDT Batch 18
08/22/2022 23:40:09 MDT Batch 19
08/22/2022 23:40:09 MDT Batch 20
08/22/2022 23:40:09 MDT Batch 21
08/22/2022 23:40:09 MDT Batch 22
08/22/2022 23:40:09 MDT Batch 23
08/22/2022 23:40:09 MDT Batch 24
08/22/2022 23:40:09 MDT Batch 25
08/22/2022 23:40:09 MDT Batch 26
08/22/2022 23:40:09 MDT Batch 27
08/22/2022 23:40:09 MDT Batch 28
08/22/2022 23:40:09 MDT Batch 29
08/22/2022 23:40:09 MDT Batch 30
08/22/2022 23:40:09 MDT Batch 31
08/22/2022 23:40:09 MDT Batch 32
08/22/2022 23:40:09 MDT Batch 33
08/22/2022 23:40:09 MDT Batch 34
08/22/2022 23:40:09 MDT Batch 35
08/22/2022 23:40:09 MDT Batch 36
08/22/2022 23:40:09 MDT Batch 37
08/22/2022 23:40:09 MDT Batch 38
08/22/2022 23:40:09 MDT Batch 39
08/22/2022 23:40:09 MDT Batch 40
08/22/2022 23:40:10 MDT Batch 41
08/22/2022 23:40:10 MDT Batch 42
08/22/2022 23:40:10 MDT Batch 43
08/22/2022 23:40:10 MDT Batch 44
08/22/2022 23:40:10 MDT Batch 45
08/22/2022 23:40:11 MDT EPOCH #13: TRAIN AP 0.524237, VAL AP 0.526112, TRAIN TIME 0m 1.951240s, VAL TIME 0m 1.048985s
08/22/2022 23:40:11 MDT Epoch 14
08/22/2022 23:40:11 MDT Batch 1
08/22/2022 23:40:11 MDT Batch 2
08/22/2022 23:40:11 MDT Batch 3
08/22/2022 23:40:11 MDT Batch 4
08/22/2022 23:40:11 MDT Batch 5
08/22/2022 23:40:11 MDT Batch 6
08/22/2022 23:40:11 MDT Batch 7
08/22/2022 23:40:11 MDT Batch 8
08/22/2022 23:40:11 MDT Batch 9
08/22/2022 23:40:11 MDT Batch 10
08/22/2022 23:40:11 MDT Batch 11
08/22/2022 23:40:11 MDT Batch 12
08/22/2022 23:40:11 MDT Batch 13
08/22/2022 23:40:11 MDT Batch 14
08/22/2022 23:40:11 MDT Batch 15
08/22/2022 23:40:11 MDT Batch 16
08/22/2022 23:40:11 MDT Batch 17
08/22/2022 23:40:12 MDT Batch 18
08/22/2022 23:40:12 MDT Batch 19
08/22/2022 23:40:12 MDT Batch 20
08/22/2022 23:40:12 MDT Batch 21
08/22/2022 23:40:12 MDT Batch 22
08/22/2022 23:40:12 MDT Batch 23
08/22/2022 23:40:12 MDT Batch 24
08/22/2022 23:40:12 MDT Batch 25
08/22/2022 23:40:12 MDT Batch 26
08/22/2022 23:40:12 MDT Batch 27
08/22/2022 23:40:12 MDT Batch 28
08/22/2022 23:40:12 MDT Batch 29
08/22/2022 23:40:12 MDT Batch 30
08/22/2022 23:40:12 MDT Batch 31
08/22/2022 23:40:12 MDT Batch 32
08/22/2022 23:40:12 MDT Batch 33
08/22/2022 23:40:12 MDT Batch 34
08/22/2022 23:40:12 MDT Batch 35
08/22/2022 23:40:12 MDT Batch 36
08/22/2022 23:40:12 MDT Batch 37
08/22/2022 23:40:12 MDT Batch 38
08/22/2022 23:40:12 MDT Batch 39
08/22/2022 23:40:12 MDT Batch 40
08/22/2022 23:40:13 MDT Batch 41
08/22/2022 23:40:13 MDT Batch 42
08/22/2022 23:40:13 MDT Batch 43
08/22/2022 23:40:13 MDT Batch 44
08/22/2022 23:40:13 MDT Batch 45
08/22/2022 23:40:14 MDT EPOCH #14: TRAIN AP 0.537107, VAL AP 0.525717, TRAIN TIME 0m 1.943264s, VAL TIME 0m 1.051114s
08/22/2022 23:40:14 MDT Epoch 15
08/22/2022 23:40:14 MDT Batch 1
08/22/2022 23:40:14 MDT Batch 2
08/22/2022 23:40:14 MDT Batch 3
08/22/2022 23:40:14 MDT Batch 4
08/22/2022 23:40:14 MDT Batch 5
08/22/2022 23:40:14 MDT Batch 6
08/22/2022 23:40:14 MDT Batch 7
08/22/2022 23:40:14 MDT Batch 8
08/22/2022 23:40:14 MDT Batch 9
08/22/2022 23:40:14 MDT Batch 10
08/22/2022 23:40:14 MDT Batch 11
08/22/2022 23:40:14 MDT Batch 12
08/22/2022 23:40:14 MDT Batch 13
08/22/2022 23:40:14 MDT Batch 14
08/22/2022 23:40:14 MDT Batch 15
08/22/2022 23:40:14 MDT Batch 16
08/22/2022 23:40:14 MDT Batch 17
08/22/2022 23:40:15 MDT Batch 18
08/22/2022 23:40:15 MDT Batch 19
08/22/2022 23:40:15 MDT Batch 20
08/22/2022 23:40:15 MDT Batch 21
08/22/2022 23:40:15 MDT Batch 22
08/22/2022 23:40:15 MDT Batch 23
08/22/2022 23:40:15 MDT Batch 24
08/22/2022 23:40:15 MDT Batch 25
08/22/2022 23:40:15 MDT Batch 26
08/22/2022 23:40:15 MDT Batch 27
08/22/2022 23:40:15 MDT Batch 28
08/22/2022 23:40:15 MDT Batch 29
08/22/2022 23:40:15 MDT Batch 30
08/22/2022 23:40:15 MDT Batch 31
08/22/2022 23:40:15 MDT Batch 32
08/22/2022 23:40:15 MDT Batch 33
08/22/2022 23:40:15 MDT Batch 34
08/22/2022 23:40:15 MDT Batch 35
08/22/2022 23:40:15 MDT Batch 36
08/22/2022 23:40:15 MDT Batch 37
08/22/2022 23:40:15 MDT Batch 38
08/22/2022 23:40:15 MDT Batch 39
08/22/2022 23:40:15 MDT Batch 40
08/22/2022 23:40:16 MDT Batch 41
08/22/2022 23:40:16 MDT Batch 42
08/22/2022 23:40:16 MDT Batch 43
08/22/2022 23:40:16 MDT Batch 44
08/22/2022 23:40:16 MDT Batch 45
08/22/2022 23:40:17 MDT EPOCH #15: TRAIN AP 0.571582, VAL AP 0.529802, TRAIN TIME 0m 1.950070s, VAL TIME 0m 1.049593s
08/22/2022 23:40:17 MDT Epoch 16
08/22/2022 23:40:17 MDT Batch 1
08/22/2022 23:40:17 MDT Batch 2
08/22/2022 23:40:17 MDT Batch 3
08/22/2022 23:40:17 MDT Batch 4
08/22/2022 23:40:17 MDT Batch 5
08/22/2022 23:40:17 MDT Batch 6
08/22/2022 23:40:17 MDT Batch 7
08/22/2022 23:40:17 MDT Batch 8
08/22/2022 23:40:17 MDT Batch 9
08/22/2022 23:40:17 MDT Batch 10
08/22/2022 23:40:17 MDT Batch 11
08/22/2022 23:40:17 MDT Batch 12
08/22/2022 23:40:17 MDT Batch 13
08/22/2022 23:40:17 MDT Batch 14
08/22/2022 23:40:17 MDT Batch 15
08/22/2022 23:40:17 MDT Batch 16
08/22/2022 23:40:17 MDT Batch 17
08/22/2022 23:40:18 MDT Batch 18
08/22/2022 23:40:18 MDT Batch 19
08/22/2022 23:40:18 MDT Batch 20
08/22/2022 23:40:18 MDT Batch 21
08/22/2022 23:40:18 MDT Batch 22
08/22/2022 23:40:18 MDT Batch 23
08/22/2022 23:40:18 MDT Batch 24
08/22/2022 23:40:18 MDT Batch 25
08/22/2022 23:40:18 MDT Batch 26
08/22/2022 23:40:18 MDT Batch 27
08/22/2022 23:40:18 MDT Batch 28
08/22/2022 23:40:18 MDT Batch 29
08/22/2022 23:40:18 MDT Batch 30
08/22/2022 23:40:18 MDT Batch 31
08/22/2022 23:40:18 MDT Batch 32
08/22/2022 23:40:18 MDT Batch 33
08/22/2022 23:40:18 MDT Batch 34
08/22/2022 23:40:18 MDT Batch 35
08/22/2022 23:40:18 MDT Batch 36
08/22/2022 23:40:18 MDT Batch 37
08/22/2022 23:40:18 MDT Batch 38
08/22/2022 23:40:18 MDT Batch 39
08/22/2022 23:40:18 MDT Batch 40
08/22/2022 23:40:19 MDT Batch 41
08/22/2022 23:40:19 MDT Batch 42
08/22/2022 23:40:19 MDT Batch 43
08/22/2022 23:40:19 MDT Batch 44
08/22/2022 23:40:19 MDT Batch 45
08/22/2022 23:40:20 MDT EPOCH #16: TRAIN AP 0.568531, VAL AP 0.480420, TRAIN TIME 0m 1.954421s, VAL TIME 0m 1.058327s
08/22/2022 23:40:20 MDT Epoch 17
08/22/2022 23:40:20 MDT Batch 1
08/22/2022 23:40:20 MDT Batch 2
08/22/2022 23:40:20 MDT Batch 3
08/22/2022 23:40:20 MDT Batch 4
08/22/2022 23:40:20 MDT Batch 5
08/22/2022 23:40:20 MDT Batch 6
08/22/2022 23:40:20 MDT Batch 7
08/22/2022 23:40:20 MDT Batch 8
08/22/2022 23:40:20 MDT Batch 9
08/22/2022 23:40:20 MDT Batch 10
08/22/2022 23:40:20 MDT Batch 11
08/22/2022 23:40:20 MDT Batch 12
08/22/2022 23:40:20 MDT Batch 13
08/22/2022 23:40:20 MDT Batch 14
08/22/2022 23:40:20 MDT Batch 15
08/22/2022 23:40:20 MDT Batch 16
08/22/2022 23:40:21 MDT Batch 17
08/22/2022 23:40:21 MDT Batch 18
08/22/2022 23:40:21 MDT Batch 19
08/22/2022 23:40:21 MDT Batch 20
08/22/2022 23:40:21 MDT Batch 21
08/22/2022 23:40:21 MDT Batch 22
08/22/2022 23:40:21 MDT Batch 23
08/22/2022 23:40:21 MDT Batch 24
08/22/2022 23:40:21 MDT Batch 25
08/22/2022 23:40:21 MDT Batch 26
08/22/2022 23:40:21 MDT Batch 27
08/22/2022 23:40:21 MDT Batch 28
08/22/2022 23:40:21 MDT Batch 29
08/22/2022 23:40:21 MDT Batch 30
08/22/2022 23:40:21 MDT Batch 31
08/22/2022 23:40:21 MDT Batch 32
08/22/2022 23:40:21 MDT Batch 33
08/22/2022 23:40:21 MDT Batch 34
08/22/2022 23:40:21 MDT Batch 35
08/22/2022 23:40:21 MDT Batch 36
08/22/2022 23:40:21 MDT Batch 37
08/22/2022 23:40:21 MDT Batch 38
08/22/2022 23:40:21 MDT Batch 39
08/22/2022 23:40:21 MDT Batch 40
08/22/2022 23:40:22 MDT Batch 41
08/22/2022 23:40:22 MDT Batch 42
08/22/2022 23:40:22 MDT Batch 43
08/22/2022 23:40:22 MDT Batch 44
08/22/2022 23:40:22 MDT Batch 45
08/22/2022 23:40:23 MDT EPOCH #17: TRAIN AP 0.589596, VAL AP 0.560896, TRAIN TIME 0m 1.945558s, VAL TIME 0m 1.048787s
08/22/2022 23:40:23 MDT Epoch 18
08/22/2022 23:40:23 MDT Batch 1
08/22/2022 23:40:23 MDT Batch 2
08/22/2022 23:40:23 MDT Batch 3
08/22/2022 23:40:23 MDT Batch 4
08/22/2022 23:40:23 MDT Batch 5
08/22/2022 23:40:23 MDT Batch 6
08/22/2022 23:40:23 MDT Batch 7
08/22/2022 23:40:23 MDT Batch 8
08/22/2022 23:40:23 MDT Batch 9
08/22/2022 23:40:23 MDT Batch 10
08/22/2022 23:40:23 MDT Batch 11
08/22/2022 23:40:23 MDT Batch 12
08/22/2022 23:40:23 MDT Batch 13
08/22/2022 23:40:23 MDT Batch 14
08/22/2022 23:40:23 MDT Batch 15
08/22/2022 23:40:23 MDT Batch 16
08/22/2022 23:40:23 MDT Batch 17
08/22/2022 23:40:24 MDT Batch 18
08/22/2022 23:40:24 MDT Batch 19
08/22/2022 23:40:24 MDT Batch 20
08/22/2022 23:40:24 MDT Batch 21
08/22/2022 23:40:24 MDT Batch 22
08/22/2022 23:40:24 MDT Batch 23
08/22/2022 23:40:24 MDT Batch 24
08/22/2022 23:40:24 MDT Batch 25
08/22/2022 23:40:24 MDT Batch 26
08/22/2022 23:40:24 MDT Batch 27
08/22/2022 23:40:24 MDT Batch 28
08/22/2022 23:40:24 MDT Batch 29
08/22/2022 23:40:24 MDT Batch 30
08/22/2022 23:40:24 MDT Batch 31
08/22/2022 23:40:24 MDT Batch 32
08/22/2022 23:40:24 MDT Batch 33
08/22/2022 23:40:24 MDT Batch 34
08/22/2022 23:40:24 MDT Batch 35
08/22/2022 23:40:24 MDT Batch 36
08/22/2022 23:40:24 MDT Batch 37
08/22/2022 23:40:24 MDT Batch 38
08/22/2022 23:40:24 MDT Batch 39
08/22/2022 23:40:24 MDT Batch 40
08/22/2022 23:40:25 MDT Batch 41
08/22/2022 23:40:25 MDT Batch 42
08/22/2022 23:40:25 MDT Batch 43
08/22/2022 23:40:25 MDT Batch 44
08/22/2022 23:40:25 MDT Batch 45
08/22/2022 23:40:26 MDT EPOCH #18: TRAIN AP 0.560768, VAL AP 0.483363, TRAIN TIME 0m 1.947274s, VAL TIME 0m 1.048373s
08/22/2022 23:40:26 MDT Epoch 19
08/22/2022 23:40:26 MDT Batch 1
08/22/2022 23:40:26 MDT Batch 2
08/22/2022 23:40:26 MDT Batch 3
08/22/2022 23:40:26 MDT Batch 4
08/22/2022 23:40:26 MDT Batch 5
08/22/2022 23:40:26 MDT Batch 6
08/22/2022 23:40:26 MDT Batch 7
08/22/2022 23:40:26 MDT Batch 8
08/22/2022 23:40:26 MDT Batch 9
08/22/2022 23:40:26 MDT Batch 10
08/22/2022 23:40:26 MDT Batch 11
08/22/2022 23:40:26 MDT Batch 12
08/22/2022 23:40:26 MDT Batch 13
08/22/2022 23:40:26 MDT Batch 14
08/22/2022 23:40:26 MDT Batch 15
08/22/2022 23:40:26 MDT Batch 16
08/22/2022 23:40:26 MDT Batch 17
08/22/2022 23:40:27 MDT Batch 18
08/22/2022 23:40:27 MDT Batch 19
08/22/2022 23:40:27 MDT Batch 20
08/22/2022 23:40:27 MDT Batch 21
08/22/2022 23:40:27 MDT Batch 22
08/22/2022 23:40:27 MDT Batch 23
08/22/2022 23:40:27 MDT Batch 24
08/22/2022 23:40:27 MDT Batch 25
08/22/2022 23:40:27 MDT Batch 26
08/22/2022 23:40:27 MDT Batch 27
08/22/2022 23:40:27 MDT Batch 28
08/22/2022 23:40:27 MDT Batch 29
08/22/2022 23:40:27 MDT Batch 30
08/22/2022 23:40:27 MDT Batch 31
08/22/2022 23:40:27 MDT Batch 32
08/22/2022 23:40:27 MDT Batch 33
08/22/2022 23:40:27 MDT Batch 34
08/22/2022 23:40:27 MDT Batch 35
08/22/2022 23:40:27 MDT Batch 36
08/22/2022 23:40:27 MDT Batch 37
08/22/2022 23:40:27 MDT Batch 38
08/22/2022 23:40:27 MDT Batch 39
08/22/2022 23:40:27 MDT Batch 40
08/22/2022 23:40:28 MDT Batch 41
08/22/2022 23:40:28 MDT Batch 42
08/22/2022 23:40:28 MDT Batch 43
08/22/2022 23:40:28 MDT Batch 44
08/22/2022 23:40:28 MDT Batch 45
08/22/2022 23:40:29 MDT EPOCH #19: TRAIN AP 0.575732, VAL AP 0.577696, TRAIN TIME 0m 1.953566s, VAL TIME 0m 1.049163s
08/22/2022 23:40:29 MDT Epoch 20
08/22/2022 23:40:29 MDT Batch 1
08/22/2022 23:40:29 MDT Batch 2
08/22/2022 23:40:29 MDT Batch 3
08/22/2022 23:40:29 MDT Batch 4
08/22/2022 23:40:29 MDT Batch 5
08/22/2022 23:40:29 MDT Batch 6
08/22/2022 23:40:29 MDT Batch 7
08/22/2022 23:40:29 MDT Batch 8
08/22/2022 23:40:29 MDT Batch 9
08/22/2022 23:40:29 MDT Batch 10
08/22/2022 23:40:29 MDT Batch 11
08/22/2022 23:40:29 MDT Batch 12
08/22/2022 23:40:29 MDT Batch 13
08/22/2022 23:40:29 MDT Batch 14
08/22/2022 23:40:29 MDT Batch 15
08/22/2022 23:40:29 MDT Batch 16
08/22/2022 23:40:30 MDT Batch 17
08/22/2022 23:40:30 MDT Batch 18
08/22/2022 23:40:30 MDT Batch 19
08/22/2022 23:40:30 MDT Batch 20
08/22/2022 23:40:30 MDT Batch 21
08/22/2022 23:40:30 MDT Batch 22
08/22/2022 23:40:30 MDT Batch 23
08/22/2022 23:40:30 MDT Batch 24
08/22/2022 23:40:30 MDT Batch 25
08/22/2022 23:40:30 MDT Batch 26
08/22/2022 23:40:30 MDT Batch 27
08/22/2022 23:40:30 MDT Batch 28
08/22/2022 23:40:30 MDT Batch 29
08/22/2022 23:40:30 MDT Batch 30
08/22/2022 23:40:30 MDT Batch 31
08/22/2022 23:40:30 MDT Batch 32
08/22/2022 23:40:30 MDT Batch 33
08/22/2022 23:40:30 MDT Batch 34
08/22/2022 23:40:30 MDT Batch 35
08/22/2022 23:40:30 MDT Batch 36
08/22/2022 23:40:30 MDT Batch 37
08/22/2022 23:40:30 MDT Batch 38
08/22/2022 23:40:30 MDT Batch 39
08/22/2022 23:40:31 MDT Batch 40
08/22/2022 23:40:31 MDT Batch 41
08/22/2022 23:40:31 MDT Batch 42
08/22/2022 23:40:31 MDT Batch 43
08/22/2022 23:40:31 MDT Batch 44
08/22/2022 23:40:31 MDT Batch 45
08/22/2022 23:40:32 MDT EPOCH #20: TRAIN AP 0.482904, VAL AP 0.512527, TRAIN TIME 0m 1.971362s, VAL TIME 0m 1.049058s
08/22/2022 23:40:32 MDT Epoch 21
08/22/2022 23:40:32 MDT Batch 1
08/22/2022 23:40:32 MDT Batch 2
08/22/2022 23:40:32 MDT Batch 3
08/22/2022 23:40:32 MDT Batch 4
08/22/2022 23:40:32 MDT Batch 5
08/22/2022 23:40:32 MDT Batch 6
08/22/2022 23:40:32 MDT Batch 7
08/22/2022 23:40:32 MDT Batch 8
08/22/2022 23:40:32 MDT Batch 9
08/22/2022 23:40:32 MDT Batch 10
08/22/2022 23:40:32 MDT Batch 11
08/22/2022 23:40:32 MDT Batch 12
08/22/2022 23:40:32 MDT Batch 13
08/22/2022 23:40:32 MDT Batch 14
08/22/2022 23:40:32 MDT Batch 15
08/22/2022 23:40:32 MDT Batch 16
08/22/2022 23:40:33 MDT Batch 17
08/22/2022 23:40:33 MDT Batch 18
08/22/2022 23:40:33 MDT Batch 19
08/22/2022 23:40:33 MDT Batch 20
08/22/2022 23:40:33 MDT Batch 21
08/22/2022 23:40:33 MDT Batch 22
08/22/2022 23:40:33 MDT Batch 23
08/22/2022 23:40:33 MDT Batch 24
08/22/2022 23:40:33 MDT Batch 25
08/22/2022 23:40:33 MDT Batch 26
08/22/2022 23:40:33 MDT Batch 27
08/22/2022 23:40:33 MDT Batch 28
08/22/2022 23:40:33 MDT Batch 29
08/22/2022 23:40:33 MDT Batch 30
08/22/2022 23:40:33 MDT Batch 31
08/22/2022 23:40:33 MDT Batch 32
08/22/2022 23:40:33 MDT Batch 33
08/22/2022 23:40:33 MDT Batch 34
08/22/2022 23:40:33 MDT Batch 35
08/22/2022 23:40:33 MDT Batch 36
08/22/2022 23:40:33 MDT Batch 37
08/22/2022 23:40:33 MDT Batch 38
08/22/2022 23:40:33 MDT Batch 39
08/22/2022 23:40:34 MDT Batch 40
08/22/2022 23:40:34 MDT Batch 41
08/22/2022 23:40:34 MDT Batch 42
08/22/2022 23:40:34 MDT Batch 43
08/22/2022 23:40:34 MDT Batch 44
08/22/2022 23:40:34 MDT Batch 45
08/22/2022 23:40:35 MDT EPOCH #21: TRAIN AP 0.411359, VAL AP 0.505137, TRAIN TIME 0m 1.979970s, VAL TIME 0m 1.149650s
08/22/2022 23:40:35 MDT Epoch 22
08/22/2022 23:40:35 MDT Batch 1
08/22/2022 23:40:35 MDT Batch 2
08/22/2022 23:40:35 MDT Batch 3
08/22/2022 23:40:35 MDT Batch 4
08/22/2022 23:40:35 MDT Batch 5
08/22/2022 23:40:35 MDT Batch 6
08/22/2022 23:40:35 MDT Batch 7
08/22/2022 23:40:35 MDT Batch 8
08/22/2022 23:40:35 MDT Batch 9
08/22/2022 23:40:35 MDT Batch 10
08/22/2022 23:40:35 MDT Batch 11
08/22/2022 23:40:35 MDT Batch 12
08/22/2022 23:40:35 MDT Batch 13
08/22/2022 23:40:36 MDT Batch 14
08/22/2022 23:40:36 MDT Batch 15
08/22/2022 23:40:36 MDT Batch 16
08/22/2022 23:40:36 MDT Batch 17
08/22/2022 23:40:36 MDT Batch 18
08/22/2022 23:40:36 MDT Batch 19
08/22/2022 23:40:36 MDT Batch 20
08/22/2022 23:40:36 MDT Batch 21
08/22/2022 23:40:36 MDT Batch 22
08/22/2022 23:40:36 MDT Batch 23
08/22/2022 23:40:36 MDT Batch 24
08/22/2022 23:40:36 MDT Batch 25
08/22/2022 23:40:36 MDT Batch 26
08/22/2022 23:40:36 MDT Batch 27
08/22/2022 23:40:36 MDT Batch 28
08/22/2022 23:40:36 MDT Batch 29
08/22/2022 23:40:36 MDT Batch 30
08/22/2022 23:40:36 MDT Batch 31
08/22/2022 23:40:36 MDT Batch 32
08/22/2022 23:40:36 MDT Batch 33
08/22/2022 23:40:36 MDT Batch 34
08/22/2022 23:40:36 MDT Batch 35
08/22/2022 23:40:37 MDT Batch 36
08/22/2022 23:40:37 MDT Batch 37
08/22/2022 23:40:37 MDT Batch 38
08/22/2022 23:40:37 MDT Batch 39
08/22/2022 23:40:37 MDT Batch 40
08/22/2022 23:40:37 MDT Batch 41
08/22/2022 23:40:37 MDT Batch 42
08/22/2022 23:40:37 MDT Batch 43
08/22/2022 23:40:37 MDT Batch 44
08/22/2022 23:40:37 MDT Batch 45
08/22/2022 23:40:38 MDT EPOCH #22: TRAIN AP 0.586826, VAL AP 0.516611, TRAIN TIME 0m 1.999575s, VAL TIME 0m 1.053881s
08/22/2022 23:40:38 MDT Epoch 23
08/22/2022 23:40:38 MDT Batch 1
08/22/2022 23:40:38 MDT Batch 2
08/22/2022 23:40:38 MDT Batch 3
08/22/2022 23:40:38 MDT Batch 4
08/22/2022 23:40:38 MDT Batch 5
08/22/2022 23:40:38 MDT Batch 6
08/22/2022 23:40:38 MDT Batch 7
